depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.6987723846129472,0.002506927495656809,1.9071189391540793,0.0015669769280923188
2,2,0.02,0.09346736139935402,0.0010927698236511117,0.07264623432606411,0.0010621908327974729
2,3,0.02,1.092459456231154e-15,5.646747540755943e-17,8.881784197001252e-16,1.7763568394002505e-17
2,4,0.02,1.2256862191861727e-15,6.350320423010018e-17,1.438849039914203e-15,6.096812761928488e-17
2,5,0.02,1.7674750552032492e-15,5.545250047158833e-17,2.2026824808563106e-15,6.27534352753958e-17
2,6,0.02,1.9984014443252818e-15,7.562566735475685e-17,2.042810365310288e-15,9.144356508438811e-17
2,7,0.02,1.865174681370263e-15,9.81025129326275e-17,2.3092638912203257e-15,1.151210806399636e-16
2,8,0.02,1.7763568394002505e-15,9.729507111180988e-17,2.7000623958883807e-15,1.3518997541297355e-16
2,9,0.02,1.7763568394002505e-15,7.944109290391274e-17,3.907985046680551e-15,1.6663704229186141e-16
2,10,0.02,1.6697754290362353e-15,1.0551021322354968e-16,5.4356519285647665e-15,2.3247889869513313e-16
2,11,0.02,1.7763568394002505e-15,1.0357851278622299e-16,4.7606363295926715e-15,2.58348492290819e-16
2,12,0.02,1.6875389974302379e-15,1.0433733987432286e-16,4.405364961712621e-15,2.145792005669236e-16
2,13,0.02,1.794120407794253e-15,1.05060657650009e-16,4.618527782440651e-15,3.0561598645713506e-16
2,14,0.02,1.723066134218243e-15,1.1349238238951846e-16,4.7606363295926715e-15,2.58348492290819e-16
