depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6786878606268849,0.01906359534344827,1.1679384367805334,0.034291370169562546
3,2,0.1,0.9945282807804244,0.022353812984416205,1.8224148542704257,0.0360839752843334
3,3,0.1,0.0346510613567399,0.000966969409899413,0.13442786088557435,0.004035218057144466
3,4,0.1,0.04607784796204374,0.0019233808987505826,0.15159212236705386,0.007043855520705856
3,5,0.1,0.0006377245592730319,2.8631080391015877e-05,0.0019510065179940206,8.366859162073398e-05
3,6,0.1,0.0008787144009381365,4.5558772534085415e-05,0.0021387763600314714,0.00013993164911177186
3,7,0.1,1.2154098146304193e-05,6.965471278623288e-07,2.5643900454959123e-05,1.4041901649537082e-06
3,8,0.1,1.4251512559226853e-05,7.905184439121864e-07,2.5434330293876428e-05,1.76345026772187e-06
3,9,0.1,1.831699301035883e-07,1.1310810969675705e-08,3.028217847500514e-07,2.044056606169723e-08
3,10,0.1,2.464654521361354e-07,1.9671215504934747e-08,3.2382294236299457e-07,2.8515519628542288e-08
3,11,0.1,2.811742874087031e-09,2.7863036158368055e-10,3.415161877740047e-09,3.436299491630136e-10
3,12,0.1,3.119176170685023e-09,3.618400745677331e-10,2.987927310016403e-09,3.626000234591629e-10
