depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.02,1.700699879515816,0.002345462202280627,1.907769459501923,0.001439888268317575
2,2,0.02,0.09252253563099852,0.0014238220854671155,0.07191899627562996,0.0012709581898583666
2,3,0.02,1.0746958878371515e-15,4.714880731166814e-17,9.059419880941278e-16,1.7585035537258277e-17
2,4,0.02,1.2168044349891717e-15,5.729955573588553e-17,1.3855583347321954e-15,6.7220497358365e-17
2,5,0.02,1.6875389974302379e-15,6.526751786450488e-17,2.255973186038318e-15,6.745479746700598e-17
2,6,0.02,1.971756091734278e-15,7.656901623765685e-17,1.8829382497642656e-15,7.384176715712885e-17
2,7,0.02,1.5987211554602255e-15,7.944109290391274e-17,2.3803181647963358e-15,1.291742461454095e-16
2,8,0.02,1.794120407794253e-15,9.226801661001042e-17,2.842170943040401e-15,1.329303737937672e-16
2,9,0.02,1.794120407794253e-15,7.738883635536795e-17,3.943512183468556e-15,1.4466133586312205e-16
2,10,0.02,1.723066134218243e-15,1.0778841965672869e-16,5.5067062021407766e-15,2.146380135598238e-16
2,11,0.02,1.8474111129762605e-15,9.677477288417602e-17,4.902744876744691e-15,2.637635701783919e-16
2,12,0.02,1.6875389974302379e-15,7.640399661428377e-17,4.618527782440651e-15,2.705666128784368e-16
2,13,0.02,1.794120407794253e-15,1.2683237591114847e-16,4.618527782440651e-15,2.51214793389404e-16
2,14,0.02,1.9539925233402757e-15,1.3987047740492306e-16,4.7606363295926715e-15,2.3800530221427927e-16
