depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.1,0.6716076493680926,0.022274811302200808,1.1723852289491403,0.03915374749864475
3,2,0.1,0.9973427525417432,0.020969613152824976,1.8272077956489772,0.0305752421313508
3,3,0.1,0.03510875118898998,0.001247747609174819,0.13901433952509665,0.004705282018886615
3,4,0.1,0.04671495523869794,0.0020125929480712943,0.1546951720379693,0.007394196723045053
3,5,0.1,0.000686921465472956,3.155040577477789e-05,0.0020921200631213565,0.00010199696868932152
3,6,0.1,0.0009038114595476543,4.1690573051531394e-05,0.00220284568012751,0.00011888908204787527
3,7,0.1,1.3248015186881901e-05,6.622549177635223e-07,2.926905730092244e-05,1.4741964289153177e-06
3,8,0.1,1.647746035423836e-05,8.744609794821166e-07,2.8993027299399898e-05,1.777416143149001e-06
3,9,0.1,2.010623063952721e-07,1.4219230669836542e-08,3.16875062438271e-07,2.063664124624215e-08
3,10,0.1,2.6897515958523855e-07,1.5698973394770553e-08,3.604768840048678e-07,2.5825550969499066e-08
3,11,0.1,3.170519988771048e-09,3.0668092926905935e-10,3.840597173621063e-09,3.809245685409655e-10
3,12,0.1,4.12568866181573e-09,3.769863119406431e-10,4.283957792949877e-09,4.318419195016826e-10
3,13,0.1,3.372036871951423e-11,4.72292876935424e-12,3.2607019306851724e-11,4.745357239448693e-12
3,14,0.1,1.1799059507211495e-11,4.4524060522248575e-12,7.574634253160185e-12,2.9308671039832494e-12
