depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
7,1,0.02,0.5485013665925815,0.013071472214817864,0.8019721764676572,0.020455972291955123
7,2,0.02,1.0802593744405955,0.01662669280518052,1.6684956149522834,0.026020250954244442
7,3,0.02,0.8751524906449538,0.012303348608131589,1.470332933380584,0.020045440323565963
7,4,0.02,1.1555987324582815,0.013847470962582173,1.9045490227052417,0.022699202443347246
7,5,0.02,0.4642509915418033,0.010437761564164698,0.8112153400974148,0.018026157981185384
7,6,0.02,0.4849830550725715,0.014379831996691187,0.6911876798291717,0.027236092246142436
7,7,0.02,0.055894674238588765,0.0016072756502357648,0.047623443034077645,0.0021290968706722656
7,8,0.02,0.06829870819322145,0.0020472965522274457,0.03283606081707162,0.0019365421154543148
7,9,0.02,0.011633716675565849,0.0004227728009255563,0.002981146497110743,0.00036497798934624165
7,10,0.02,0.01334236634566338,0.0005628956789996473,0.0022564463063803686,0.0003505683387495199
7,11,0.02,0.002041745665764818,8.005018614330596e-05,0.00011257138889456896,1.4848516868036024e-05
7,12,0.02,0.0023424369680345248,9.693935052556672e-05,5.9432985367271484e-05,6.676711343032291e-06
