depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.01,1.8303972373591162,0.0014992937192814023,1.953399580904889,0.0007829274512808315
2,2,0.01,0.0593454879678351,0.0010269964408241372,0.036561192331784544,0.0006285778536990019
2,3,0.01,1.028066520802895e-15,7.567845650855796e-17,7.371880883511039e-16,4.962684501456847e-17
2,4,0.01,1.1901590823981679e-15,7.263540276007373e-17,1.5454304502782179e-15,7.456468104939289e-17
2,5,0.01,1.3677947663381929e-15,9.216536349095496e-17,2.0961010704922954e-15,9.318680617272436e-17
2,6,0.01,1.6697754290362353e-15,1.0625524587295972e-16,2.4513724383723455e-15,1.3188178508919594e-16
2,7,0.01,1.4210854715202005e-15,9.969778034532537e-17,2.771116669464391e-15,1.3444099471673e-16
2,8,0.01,1.9628743075372767e-15,6.657192024819206e-17,3.3395508580724707e-15,1.714161340063188e-16
2,9,0.01,2.1316282072803005e-15,1.1982181969500553e-16,4.511946372076636e-15,2.715444835249252e-16
2,10,0.01,1.758593271006248e-15,9.140905156548204e-17,4.263256414560601e-15,2.3024216127992714e-16
2,11,0.01,1.8918200339612667e-15,9.299189880324376e-17,3.836930773104541e-15,1.969113790856769e-16
2,12,0.01,1.9273471707492717e-15,1.266144988376189e-16,5.044853423896711e-15,2.8581134417207136e-16
2,13,0.01,1.9984014443252818e-15,8.724968616208751e-17,4.334310688136611e-15,2.893226717262441e-16
2,14,0.01,1.9984014443252818e-15,1.270126194981022e-16,4.476419235288631e-15,3.303832709651337e-16
