depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.05,1.1486168618052142,0.03221018036509836,1.6512761433369922,0.04411643331767136
3,2,0.05,1.6880023820072856,0.03683448957079173,2.413891593209317,0.05395717050902078
3,3,0.05,0.049793776854734004,0.0018951771276625713,0.10114065459345968,0.005026607591023655
3,4,0.05,0.058413437301717795,0.0028760958828669267,0.08874732595763048,0.005916491213998714
3,5,0.05,0.0007825154595877137,3.295464810372426e-05,0.00028446729031754713,1.286055399997401e-05
3,6,0.05,0.0008076564802490438,3.590864516159591e-05,0.00020037114400182077,1.3895671281628023e-05
3,7,0.05,1.0777442320346608e-05,5.431150129655049e-07,6.888014666195375e-07,4.0154063374777265e-08
3,8,0.05,1.139608166440098e-05,7.161458235716566e-07,5.06042814336638e-07,4.2881076361673556e-08
3,9,0.05,1.4576583847514258e-07,8.36948068995924e-09,1.6332300845078863e-09,1.0358327810152776e-10
3,10,0.05,1.4046255120803152e-07,1.1609716405738122e-08,1.0809552009050095e-09,1.24698678933349e-10
3,11,0.05,1.5297105449008086e-09,1.4599757638564118e-10,3.0403768391806806e-12,3.3674209931444e-13
3,12,0.05,1.537279956664861e-09,1.7640554488191942e-10,2.064552973024547e-12,3.366375662353331e-13
