depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
3,1,0.01,1.9316023266104918,0.05199123027733159,2.1487970428939915,0.05774481702771865
3,2,0.01,2.463157836499912,0.07786034363535939,2.6904420678409418,0.08978631285902085
3,3,0.01,0.03105479958475163,0.001556408758418111,0.025631054914601954,0.0013544043621573272
3,4,0.01,0.02877581191840685,0.001652864361567094,0.01664247913598688,0.0014405832689085502
3,5,0.01,0.0001408151769532928,7.003169042393386e-06,2.083141758042473e-06,1.1931908219495746e-07
3,6,0.01,0.00012636756215729682,7.478376356732079e-06,1.1573440866818886e-06,1.0777237565388061e-07
3,7,0.01,6.231966746028661e-07,4.006297872446709e-08,1.572791319404132e-10,1.137562111356712e-11
3,8,0.01,5.196208263491542e-07,4.461371691098885e-08,9.761034647226552e-11,1.0915454993728643e-11
3,9,0.01,2.383131709748909e-09,1.5094478191896826e-10,1.2434497875801753e-14,7.519677498818825e-16
3,10,0.01,2.284523485940326e-09,2.2237051230609895e-10,9.059419880941277e-15,8.136412426011067e-16
3,11,0.01,9.541256673628595e-12,7.921216464054232e-13,4.902744876744691e-15,3.316035272740133e-16
3,12,0.01,8.923191074927673e-12,1.214417119801508e-12,1.3358203432289883e-14,1.4855611818088594e-15
