depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
2,1,0.05,1.376325912244124,0.0036742180380866006,1.7509434409743208,0.003162814917108504
2,2,0.05,0.1390624411429656,0.002769544169745987,0.16422627003307988,0.0031645973984333214
2,3,0.05,1.6697754290362353e-15,4.792872787800222e-17,1.1723955140041654e-15,5.4404100179942644e-17
2,4,0.05,1.8118839761882555e-15,4.999111268755843e-17,1.652011860642233e-15,5.030572317290554e-17
2,5,0.05,1.758593271006248e-15,5.323146035526242e-17,1.8474111129762605e-15,6.070879795542461e-17
2,6,0.05,1.865174681370263e-15,6.76416532196092e-17,2.2026824808563106e-15,1.0123675656910087e-16
2,7,0.05,2.4868995751603505e-15,1.2047838252593953e-16,2.4513724383723455e-15,1.2193625523856973e-16
2,8,0.05,3.3395508580724707e-15,1.4112816917617867e-16,2.7355895326763858e-15,1.439616396890728e-16
2,9,0.05,3.232969447708456e-15,1.1984815126761105e-16,3.3395508580724707e-15,1.55996093554479e-16
2,10,0.05,3.517186542012496e-15,1.4639594623159633e-16,3.9790393202565614e-15,1.9171491151200885e-16
2,11,0.05,3.588240815588506e-15,1.4639594623159633e-16,4.121147867408581e-15,2.2152530147138657e-16
2,12,0.05,3.197442310920451e-15,1.507288760336424e-16,4.476419235288631e-15,2.4221066821978797e-16
2,13,0.05,3.623767952376511e-15,1.6633378991627444e-16,4.121147867408581e-15,2.0982075540464109e-16
2,14,0.05,3.446132268436486e-15,1.7699504023598182e-16,3.9790393202565614e-15,2.5893409597143487e-16
