depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
4,1,0.01,1.7344968051605507,0.05144150775165009,2.006347255862588,0.06075983539075174
4,2,0.01,1.78533820957519,0.0461529149560706,2.0784593119923254,0.055198276428908684
4,3,0.01,1.105823596528442,0.04505498038109647,1.2480497956434076,0.05406254257667874
4,4,0.01,0.08037499870349236,0.004131793600174033,0.04977005049511485,0.0032450141735890707
4,5,0.01,0.01734609584983412,0.0008055368234698947,0.007794613154475414,0.000910538274154364
4,6,0.01,0.00786309793277903,0.0007660345913227,0.002463432769597915,0.0005667418539776557
4,7,0.01,0.0006003055485140685,7.039443082243083e-05,3.0170031000373852e-05,6.474484092631023e-06
4,8,0.01,0.00011685889512815351,1.1215736873756137e-05,8.469082622752922e-07,1.6430138052248143e-07
4,9,0.01,1.3677806216474409e-05,2.0180313750693262e-06,5.119419601129494e-08,2.0952253075530225e-08
4,10,0.01,4.166315437981183e-06,6.668267567730746e-07,3.853540029297165e-09,1.0566379564660404e-09
4,11,0.01,2.9013709607284e-07,4.636633393302988e-08,4.465380953888598e-11,1.122977764431171e-11
4,12,0.01,7.5913411379247e-08,1.664453675333293e-08,3.3225333595510166e-12,1.2049028301177504e-12
