depth,b,p,ivn_mean,ivn_sem,ir2_mean,ir2_sem
1,1,0.01,1.3855583347321954e-15,6.099076650255906e-17,0.0,0.0
1,2,0.01,1.9029222642075184e-15,8.988062814167509e-17,4.440892098500626e-16,0.0
1,3,0.01,2.324807013565078e-15,9.359700294396444e-17,4.440892098500626e-16,0.0
1,4,0.01,2.3647750424515835e-15,1.2391799933098e-16,0.0,0.0
1,5,0.01,2.8110846983508964e-15,1.214338375466096e-16,1.0125233984581427e-15,1.0953080227315578e-16
1,6,0.01,2.9465319073551654e-15,1.567329805631076e-16,1.7053025658242404e-15,4.9227844771419245e-17
1,7,0.01,2.8821389719269065e-15,1.3184888231742975e-16,2.2026824808563106e-15,1.072896002834618e-16
1,8,0.01,2.802202914153895e-15,1.4863925246221092e-16,3.3395508580724707e-15,8.163514517232825e-17
1,9,0.01,2.7311486405778852e-15,1.410289175058958e-16,3.623767952376511e-15,1.8087465124037086e-16
1,10,0.01,2.922107000813412e-15,1.6914611231286297e-16,5.258016244624741e-15,3.4430176582377833e-16
1,11,0.01,2.3669954885008338e-15,1.6516417448404239e-16,5.755396159656812e-15,3.160118347684756e-16
1,12,0.01,3.0109248427834246e-15,2.038132418345973e-16,5.4001247917767615e-15,4.844213364395759e-16
1,13,0.01,2.4513724383723455e-15,1.5447156586610098e-16,5.826450433232821e-15,3.989177016483779e-16
1,14,0.01,2.7489122089718878e-15,2.0762203576535313e-16,5.258016244624741e-15,4.291584011338472e-16
