depth,p,n,real,b,ivn_max,ir2_max,a_at_max
8,0.01,12,0,1,5.527714997332387,7.021492743314578,8
8,0.01,12,0,2,4.01793628957199,4.971492344915582,6
8,0.01,12,0,3,2.8203291701467332,3.295656690005349,6
8,0.01,12,0,4,1.4567171063646445,1.481904195492711,5
8,0.01,12,0,5,0.8508673683804897,0.9908994327800027,1
8,0.01,12,0,6,0.21537296972592834,0.0908794111995519,3
8,0.01,12,0,7,0.07417857335993538,0.004164882487009081,3
8,0.01,12,0,8,0.031091869074153067,0.0015634118526666185,3
8,0.01,12,0,9,0.012036492392779152,0.00022367959636326873,2
8,0.01,12,0,10,0.004301583911670903,2.3995369806684153e-05,1
8,0.01,12,1,1,6.639807426005907,8.530540848344753,8
8,0.01,12,1,2,5.373337101999242,6.815666087925624,7
8,0.01,12,1,3,3.3566732983500405,4.0785847199890455,6
8,0.01,12,1,4,1.7885075443168414,2.071534478909572,5
8,0.01,12,1,5,1.0276051343038315,1.1221796500113488,4
8,0.01,12,1,6,0.23156585411874708,0.03375810509354338,4
8,0.01,12,1,7,0.07689795455768511,0.0016162290921020173,4
8,0.01,12,1,8,0.023405856753969445,0.0015534461538599942,2
8,0.01,12,1,9,0.007139613310618742,4.490740102802704e-05,2
8,0.01,12,1,10,0.0018783370527284404,9.059488483842415e-07,1
8,0.01,12,2,1,5.948187742960709,7.659860237316282,7
8,0.01,12,2,2,4.724734435947264,5.957449542082546,2
8,0.01,12,2,3,3.1713272457036297,3.9611276813444825,4
8,0.01,12,2,4,1.9258570648038713,2.2513548594012924,4
8,0.01,12,2,5,1.6380657694876195,1.94866021086378,3
8,0.01,12,2,6,0.9054117747491155,1.0047377647082811,2
8,0.01,12,2,7,0.16829162238889772,0.0359517358687782,3
8,0.01,12,2,8,0.09961355521601511,0.01374760972201372,2
8,0.01,12,2,9,0.014004621620514968,0.00016605709742023578,2
8,0.01,12,2,10,0.0016724956791414058,9.194905157272615e-07,1
8,0.01,12,3,1,5.778280106761199,7.504241970006616,5
8,0.01,12,3,2,4.486039366206092,5.742565634751351,3
