depth,p,n,real,b,ivn_max,ir2_max,a_at_max
8,0.02,12,9,7,0.1744327366815046,0.07072198988115908,2
8,0.02,12,9,8,0.09330314016658114,0.011099066487499698,2
8,0.02,12,9,9,0.028648563634503077,0.0004923185633298743,1
8,0.02,12,9,10,0.005646627673657534,2.2609991946254127e-05,1
8,0.02,12,10,1,4.630498805672005,7.944485957239328,5
8,0.02,12,10,2,3.78739701588157,6.343534084047999,5
8,0.02,12,10,3,2.8543985661889444,4.804202242064473,5
8,0.02,12,10,4,2.1964628879957324,3.5948758217769843,5
8,0.02,12,10,5,1.2942855397998532,1.75300848958506,5
8,0.02,12,10,6,0.48417147166489727,0.2548846874660615,5
8,0.02,12,10,7,0.19300673094974563,0.03181098763519685,3
8,0.02,12,10,8,0.07542166665909633,0.0023185310290063654,3
8,0.02,12,10,9,0.02495304158504652,0.00031458881626988955,2
8,0.02,12,10,10,0.007849171925744969,4.6923126845399565e-05,1
8,0.02,12,11,1,3.7744273812598976,6.246689581964315,6
8,0.02,12,11,2,2.9629393151042116,4.751491211707137,4
8,0.02,12,11,3,1.8038709253447642,2.9746808699503973,3
8,0.02,12,11,4,1.0231954583945218,1.5734253917266834,6
8,0.02,12,11,5,0.3378702168727248,0.22851102065934903,6
8,0.02,12,11,6,0.1292768378017275,0.07118100781289627,4
8,0.02,12,11,7,0.06028247148665322,0.007863892218519908,4
8,0.02,12,11,8,0.01411107804583267,0.002801500368720511,2
8,0.02,12,11,9,0.005724302078757404,0.0004296968877390839,2
8,0.02,12,11,10,0.001411907172460758,1.2143436658007545e-05,1
8,0.02,12,12,1,4.969531837890102,8.37691124009166,3
8,0.02,12,12,2,3.6018305885013646,5.894650247522941,2
8,0.02,12,12,3,2.2543697340454365,3.725561628594038,4
8,0.02,12,12,4,1.365600643514572,2.1851741749245104,3
8,0.02,12,12,5,0.44302934548906947,0.4712357063918766,3
8,0.02,12,12,6,0.18030758407876313,0.07810481502180444,4
8,0.02,12,12,7,0.07630644851760593,0.012576594997224078,3
8,0.02,12,12,8,0.02629599663125326,0.0020687831531827072,3
8,0.02,12,12,9,0.008125093628226665,5.680158416154768e-05,1
8,0.02,12,12,10,0.003176833800937473,1.1549248204900664e-05,1
8,0.02,12,13,1,4.7170857309170735,8.10784656497769,3
8,0.02,12,13,2,3.588239134665418,6.031200391945658,3
8,0.02,12,13,3,2.3622359389199943,3.870443118936464,3
8,0.02,12,13,4,1.8451303092395648,3.0492905214939796,4
8,0.02,12,13,5,1.0933854135937722,1.6480272294657716,4
8,0.02,12,13,6,0.7049702004656648,0.9864554572504005,2
8,0.02,12,13,7,0.2993544470050864,0.14291305890618666,1
8,0.02,12,13,8,0.07537889045775259,0.005803793018849035,3
8,0.02,12,13,9,0.02802036427692478,0.000506004366888746,2
8,0.02,12,13,10,0.013369969944513116,5.661456585848157e-05,1
8,0.02,12,14,1,5.286136276131629,8.783491464048957,5
8,0.02,12,14,2,4.289259732280069,7.1214638519870235,4
8,0.02,12,14,3,3.355592916655084,5.252134059787796,3
8,0.02,12,14,4,2.1812785723803394,3.0657305502506453,3
8,0.02,12,14,5,1.1882109689568132,1.3851569617636628,3
8,0.02,12,14,6,0.5102606720624152,0.380812081429859,1
8,0.02,12,14,7,0.1855562660064738,0.06365555334344997,3
8,0.02,12,14,8,0.05573959213826285,0.004009230234252925,1
8,0.02,12,14,9,0.027507790896503792,0.0017586678187644367,1
8,0.02,12,14,10,0.006192498431511595,0.00012404592590797847,1
8,0.02,12,15,1,4.218131441470712,7.0999704843180815,5
8,0.02,12,15,2,3.308746577299969,5.240922496899884,2
8,0.02,12,15,3,2.339529554620656,3.675893229504748,2
8,0.02,12,15,4,1.5430527080914551,2.311043641183743,5
8,0.02,12,15,5,0.8689823999915429,1.2222741563833672,4
8,0.02,12,15,6,0.3771145094744419,0.25889208696028376,3
8,0.02,12,15,7,0.2660204654302252,0.0927515320319543,2
8,0.02,12,15,8,0.04612848239174561,0.002509958683415192,1
8,0.02,12,15,9,0.006936591800970504,0.0001568957479829436,2
8,0.02,12,15,10,0.0015062814104620514,6.9241058522351295e-06,1
8,0.02,12,16,1,4.174288828885947,7.113079379325203,3
8,0.02,12,16,2,3.2378678627377457,5.461411146137301,3
8,0.02,12,16,3,2.1140976178022104,3.458972571422791,2
8,0.02,12,16,4,1.0455827055268418,1.5859547897358723,3
8,0.02,12,16,5,0.6824143743546323,1.0434345725821235,4
8,0.02,12,16,6,0.21910287139723827,0.19191048788139575,3
8,0.02,12,16,7,0.12507248266622106,0.05154363429382158,2
8,0.02,12,16,8,0.040970811918775496,0.004734100541666564,1
8,0.02,12,16,9,0.014474026877829616,0.0004180253685621693,2
8,0.02,12,16,10,0.004641961740700751,4.127764948336221e-05,1
8,0.02,12,17,1,4.667723862510467,7.6866123255065695,4
8,0.02,12,17,2,3.454661384370784,5.3815127633111555,3
8,0.02,12,17,3,2.446709544518267,3.7537897504572957,4
8,0.02,12,17,4,1.3732188963121494,1.69620769789017,3
8,0.02,12,17,5,0.7165821771138976,0.9950980920619159,4
8,0.02,12,17,6,0.3535748177207836,0.22352825823956302,3
8,0.02,12,17,7,0.079954009517472,0.01282399596642847,3
8,0.02,12,17,8,0.05021224482389641,0.003509099860846021,1
8,0.02,12,17,9,0.011300865472676946,0.00018997991757707666,1
8,0.02,12,17,10,0.001609184446376588,5.020061482952087e-06,1
8,0.02,12,18,1,4.57907658653405,7.202463316469213,2
8,0.02,12,18,2,3.463939776963773,5.690806692305262,3
8,0.02,12,18,3,2.2459776483986182,3.190296299245933,2
8,0.02,12,18,4,1.778175988662312,2.6291978164242025,3
8,0.02,12,18,5,1.218063106080546,1.7420042928009458,3
8,0.02,12,18,6,0.8441287503866288,1.147384987920093,3
8,0.02,12,18,7,0.28839043873704817,0.19493640544592594,3
8,0.02,12,18,8,0.12435785568336222,0.023967532349187692,2
8,0.02,12,18,9,0.05676253726323566,0.0045158424329407865,1
8,0.02,12,18,10,0.016779887191910703,0.00031296239889755384,1
8,0.02,12,19,1,4.207621255107254,6.941602749196171,4
8,0.02,12,19,2,3.3471245697073204,5.384557249476382,3
8,0.02,12,19,3,2.211998138235442,3.1971887284883262,3
8,0.02,12,19,4,1.2564295751056225,2.01961814745653,5
8,0.02,12,19,5,0.5816774482764995,0.6432995312145273,4
8,0.02,12,19,6,0.29110398977821994,0.18912457300767826,3
8,0.02,12,19,7,0.09533603360014986,0.03419880216140392,2
8,0.02,12,19,8,0.04170845231274889,0.0037960112525894374,1
8,0.02,12,19,9,0.010813820084168313,0.00021455065565767484,2
8,0.02,12,19,10,0.005411353926550788,4.062023823436789e-05,1
8,0.02,12,20,1,5.0390181125600755,8.277775315266041,4
8,0.02,12,20,2,4.282157158992483,6.879460280146507,7
8,0.02,12,20,3,3.082664875972121,4.7241385349055705,7
8,0.02,12,20,4,2.326525315921071,3.588986879134044,5
8,0.02,12,20,5,1.227781570834244,1.6915337742493985,2
8,0.02,12,20,6,0.5066440012994633,0.32731811113824705,4
8,0.02,12,20,7,0.24731619089731893,0.07674422694436878,2
8,0.02,12,20,8,0.1208042178326103,0.01456814900636516,2
8,0.02,12,20,9,0.03624968277631169,0.00048604016212827617,1
8,0.02,12,20,10,0.008920659155233324,2.1089195517021153e-05,1
8,0.02,12,21,1,4.670803177603146,7.934410280523508,6
8,0.02,12,21,2,3.5096083154115636,5.82969776222232,5
8,0.02,12,21,3,2.5637814945364195,4.157680317814867,4
8,0.02,12,21,4,2.0520318439052954,3.3215155315529046,3
8,0.02,12,21,5,1.2947753864281335,1.9294628200109045,2
8,0.02,12,21,6,0.3770053919300089,0.267099731299858,1
8,0.02,12,21,7,0.12256367483454689,0.03335392642811463,1
8,0.02,12,21,8,0.061687942542880236,0.0221738003460068,2
8,0.02,12,21,9,0.024317805448200502,0.0012806370456068805,2
8,0.02,12,21,10,0.0079181159170858,0.00015341653595335458,1
8,0.02,12,22,1,3.720402254125995,6.300400213201961,8
8,0.02,12,22,2,2.7254799265297454,4.629097938038127,7
8,0.02,12,22,3,1.9661534313745523,3.30952729934792,6
8,0.02,12,22,4,1.1919981999626632,1.5394005175217949,2
8,0.02,12,22,5,0.4084651357160656,0.3316614760763681,2
8,0.02,12,22,6,0.26567553081312845,0.1923431477178834,3
8,0.02,12,22,7,0.17845858675359594,0.0686535899621461,2
8,0.02,12,22,8,0.06334060250975071,0.005454253531741671,2
8,0.02,12,22,9,0.01677155358732385,0.0003318950959272371,1
8,0.02,12,22,10,0.003606645934723929,1.0626620415621346e-05,1
8,0.02,12,23,1,4.381842548756277,7.202264518754461,3
8,0.02,12,23,2,3.3119146455492743,5.09706671621691,2
8,0.02,12,23,3,2.0796808324656784,3.0304005533983815,2
8,0.02,12,23,4,1.6215687848559703,2.526120207584521,3
8,0.02,12,23,5,1.2756183378793757,1.9686270540037079,3
8,0.02,12,23,6,0.45866250315622104,0.3325615514583973,2
8,0.02,12,23,7,0.22436143183517565,0.044200310180356084,1
8,0.02,12,23,8,0.03765845834894499,0.0047043020647912215,1
8,0.02,12,23,9,0.013508746144291095,0.0004594162106315025,1
8,0.02,12,23,10,0.005948129878220243,6.544117158924223e-05,1
8,0.02,12,24,1,5.54802163737331,9.30412176230595,7
8,0.02,12,24,2,4.4757911724315065,7.316192818013086,7
8,0.02,12,24,3,3.3485035234637124,5.190936028717754,7
8,0.02,12,24,4,2.1372692415467647,3.509113754615175,3
8,0.02,12,24,5,1.448968310330656,2.2092255510394736,3
8,0.02,12,24,6,0.6575083929318009,0.7305594588611122,3
8,0.02,12,24,7,0.3411036517880266,0.17159883011574806,3
8,0.02,12,24,8,0.1429298756174795,0.03326817881964672,2
8,0.02,12,24,9,0.05451353795491798,0.003167338938618869,2
8,0.02,12,24,10,0.021377648909453484,0.00010992906919504719,1
8,0.02,12,25,1,4.256361338204302,6.809595183389675,2
8,0.02,12,25,2,3.134535606941805,4.9076653715289,2
8,0.02,12,25,3,2.123882529116324,3.18548436741008,2
8,0.02,12,25,4,1.3524898118671675,2.15901173695322,5
8,0.02,12,25,5,0.6021761177831646,0.7554761722006038,5
8,0.02,12,25,6,0.23646596408920395,0.07795837461247324,5
8,0.02,12,25,7,0.09730362934910097,0.05300222443215752,2
8,0.02,12,25,8,0.046883159962948895,0.008412380695260069,2
8,0.02,12,25,9,0.019709403471029674,0.000871899365577633,2
8,0.02,12,25,10,0.006002758764111604,6.920907380170149e-05,1
8,0.02,12,26,1,4.950588391787893,8.12676390548281,4
8,0.02,12,26,2,3.8971484036506148,6.430783915729146,3
8,0.02,12,26,3,2.9197574791673624,4.758561851846281,3
8,0.02,12,26,4,1.9467818996133524,3.2679206231352858,5
8,0.02,12,26,5,1.1869139792788665,1.776398429905175,4
8,0.02,12,26,6,0.6123097532258956,0.7977151108562008,3
8,0.02,12,26,7,0.2729274677394766,0.16438188888958116,3
8,0.02,12,26,8,0.04277412147153292,0.0036373555963784554,3
8,0.02,12,26,9,0.0109664521804973,0.00043466801928104815,1
8,0.02,12,26,10,0.002642347681151236,1.8554784386282108e-05,1
8,0.02,12,27,1,4.0010819600623275,6.468768656789608,6
8,0.02,12,27,2,2.9834068830539824,4.821540888392192,7
8,0.02,12,27,3,2.2735637092208396,3.528129507047117,7
8,0.02,12,27,4,1.2057754423231746,1.6186727243536723,6
8,0.02,12,27,5,0.6674190678504441,0.995643602132585,1
8,0.02,12,27,6,0.25326668537338115,0.22745910976442119,1
8,0.02,12,27,7,0.09771471281821853,0.03601177500378938,2
8,0.02,12,27,8,0.055805771958530315,0.011006016643023031,1
8,0.02,12,27,9,0.01888480563938799,0.0012669237165425784,1
8,0.02,12,27,10,0.0045062038641390245,6.861693972126659e-05,1
8,0.02,12,28,1,4.217508402933731,6.9018886023855135,3
8,0.02,12,28,2,3.333255825374575,5.352285180818157,3
8,0.02,12,28,3,2.4288492871463063,3.773889556672529,2
8,0.02,12,28,4,1.4455996341829085,2.153697627981461,2
8,0.02,12,28,5,0.831060269878666,0.9182307710441808,2
8,0.02,12,28,6,0.37361662410230423,0.3833853663024964,2
8,0.02,12,28,7,0.08267185465217786,0.020097139102961847,2
8,0.02,12,28,8,0.026391673278169492,0.002296014534850954,2
8,0.02,12,28,9,0.009710179942077346,0.0007022364399986714,2
8,0.02,12,28,10,0.0020603954173274985,2.192093008268614e-05,1
8,0.02,12,29,1,4.406324810041221,7.174502297458311,7
8,0.02,12,29,2,3.354511922591188,5.115058319397097,6
8,0.02,12,29,3,2.5535377849086007,4.187956160496665,4
8,0.02,12,29,4,1.7897948241668917,2.654465501738972,4
8,0.02,12,29,5,1.0193059788521346,1.412185362251634,2
8,0.02,12,29,6,0.7931060469842244,1.14354482982678,4
8,0.02,12,29,7,0.3149993962505686,0.2417236037689161,3
8,0.02,12,29,8,0.1859403335397669,0.08848137464000416,2
8,0.02,12,29,9,0.039739703171962404,0.0028253317374176135,1
8,0.02,12,29,10,0.009643790492109616,0.00010056959620285966,1
8,0.02,12,30,1,3.7610754131040594,6.31588202214537,4
8,0.02,12,30,2,3.158357322673684,5.4019554321377825,4
8,0.02,12,30,3,2.681813363133161,4.514909685486689,3
8,0.02,12,30,4,1.6873287289660883,2.809486346052804,3
8,0.02,12,30,5,0.8394283470052528,1.1735036808854815,2
8,0.02,12,30,6,0.18717066059933352,0.1365085001559443,4
8,0.02,12,30,7,0.13247830627767598,0.061317599041514015,3
8,0.02,12,30,8,0.05291235595021959,0.004743773132149798,3
8,0.02,12,30,9,0.02018869840007831,0.000463010070715697,2
8,0.02,12,30,10,0.0017390207447771644,1.0190760225015083e-05,1
8,0.02,12,31,1,4.177843878656301,6.968627680223676,8
8,0.02,12,31,2,3.051597647754649,4.747617174510708,8
8,0.02,12,31,3,2.19347540815097,3.344980501881661,6
8,0.02,12,31,4,1.209408322887322,1.4333397042717646,6
8,0.02,12,31,5,0.48402186299715666,0.375551645483851,5
8,0.02,12,31,6,0.1525703702009764,0.03600689155824455,5
8,0.02,12,31,7,0.05787274553217969,0.012128775888765375,2
8,0.02,12,31,8,0.028159067300348894,0.0025956460041225426,2
8,0.02,12,31,9,0.01024442559542571,0.00017968771955700902,2
8,0.02,12,31,10,0.003038793327176492,1.4773409343860067e-05,1
8,0.02,12,32,1,3.623244251162353,5.928298872520703,2
8,0.02,12,32,2,2.266203233769849,3.6498034650435773,2
8,0.02,12,32,3,1.5338547266202536,2.517205212712513,7
8,0.02,12,32,4,0.8555425933721228,1.2070268138541156,7
8,0.02,12,32,5,0.2656194261784304,0.27060058525288966,2
8,0.02,12,32,6,0.09727820005983823,0.0378451570980598,2
8,0.02,12,32,7,0.07504072927983607,0.02127114310712841,2
8,0.02,12,32,8,0.029314056665461052,0.004155716327005621,2
8,0.02,12,32,9,0.011283963472786596,0.0004886929739917889,2
8,0.02,12,32,10,0.0028908558982472243,1.7710293606754135e-05,1
8,0.02,12,33,1,3.8777660980179576,5.91039492678647,6
8,0.02,12,33,2,2.8791873154363543,4.2481928806329385,6
8,0.02,12,33,3,2.199384881703999,3.1254118121025236,6
8,0.02,12,33,4,1.5447225579222952,2.160897069693431,3
8,0.02,12,33,5,1.055144923912927,1.3086775785469236,3
8,0.02,12,33,6,0.40324232207927224,0.29457173320650654,3
8,0.02,12,33,7,0.14622075364757947,0.09497520166068973,2
8,0.02,12,33,8,0.03488219802320636,0.021698993787227394,2
8,0.02,12,33,9,0.010299928924688118,0.0030521946259103316,2
8,0.02,12,33,10,0.001996879098649984,3.493818602251508e-05,1
8,0.02,12,34,1,4.3838899586514195,7.284878301855452,8
8,0.02,12,34,2,3.502952870672093,5.550462994300741,8
8,0.02,12,34,3,2.429004606042252,3.8735542369939324,5
8,0.02,12,34,4,1.4555478125274242,2.219882200829442,4
8,0.02,12,34,5,0.8534024941154748,1.2158467359254068,4
8,0.02,12,34,6,0.33367623271989544,0.22925170094799086,4
8,0.02,12,34,7,0.13904508884825617,0.10051338565934742,2
8,0.02,12,34,8,0.08006972547962121,0.02447867797838299,2
8,0.02,12,34,9,0.02731104208128876,0.0007944605033163299,1
8,0.02,12,34,10,0.007634591572408311,5.172104904538344e-05,1
8,0.02,12,35,1,3.5101390307414153,5.802098015214023,5
8,0.02,12,35,2,2.9433477029837665,4.651856803975784,4
8,0.02,12,35,3,1.8546476653378878,2.809531134799327,3
8,0.02,12,35,4,1.0362828788348342,1.440748164184825,2
8,0.02,12,35,5,0.4484589071098597,0.4920269459236657,4
8,0.02,12,35,6,0.1766791273171897,0.06001302213469195,4
8,0.02,12,35,7,0.0982448938024909,0.03895602088459604,2
8,0.02,12,35,8,0.04160378210641191,0.004302573137389132,2
8,0.02,12,35,9,0.010997972340289763,0.0002338037858784503,1
8,0.02,12,35,10,0.002560490613610966,1.514719016881827e-05,1
8,0.02,12,36,1,4.300057336885267,7.212980353316354,7
8,0.02,12,36,2,3.5792271144307293,5.967959442749393,7
8,0.02,12,36,3,2.511271200986279,3.877796396934695,7
8,0.02,12,36,4,1.429141170136191,1.8119560751592285,6
8,0.02,12,36,5,0.6476589696269954,0.7036131905418177,2
8,0.02,12,36,6,0.4069152136191949,0.24775640756307382,2
8,0.02,12,36,7,0.22877706046932644,0.07999921022528511,2
8,0.02,12,36,8,0.09895430075029488,0.009529427092800802,2
8,0.02,12,36,9,0.040527066266177414,0.0011010925374872471,2
8,0.02,12,36,10,0.006134839981305262,2.539368243503759e-05,1
8,0.02,12,37,1,4.864083816207078,8.179652679338462,3
8,0.02,12,37,2,3.8541637331210126,6.425920949241922,4
8,0.02,12,37,3,3.1221626398029443,5.120593069834957,4
8,0.02,12,37,4,2.1490412753128965,3.294716391252784,3
8,0.02,12,37,5,1.070082044896477,1.2534003003376828,3
8,0.02,12,37,6,0.40797920896977224,0.24593946912681552,2
8,0.02,12,37,7,0.18129299710741975,0.04499983092982163,3
8,0.02,12,37,8,0.07372304873456592,0.007339832347696529,3
8,0.02,12,37,9,0.02958879779699508,0.0006772056604784638,2
8,0.02,12,37,10,0.010663765745869469,5.1664184958610804e-05,1
8,0.02,12,38,1,5.5896602876805215,9.69723243452541,5
8,0.02,12,38,2,4.436888232487091,7.532214657304358,4
8,0.02,12,38,3,3.397443127908227,5.76867536714925,5
8,0.02,12,38,4,2.2866250390655356,3.61179809298838,5
8,0.02,12,38,5,1.735785933892025,2.4803773811809737,5
8,0.02,12,38,6,1.051858638611849,1.2412077345832504,4
8,0.02,12,38,7,0.3966228870790047,0.13854734464777962,3
8,0.02,12,38,8,0.16882229443006302,0.01580150268649838,2
8,0.02,12,38,9,0.039482437602481824,0.0010798984661857247,1
8,0.02,12,38,10,0.008054644723497262,8.420466325631537e-05,1
8,0.02,12,39,1,3.6132915272408415,5.784721748842127,7
8,0.02,12,39,2,2.831643134295854,4.5787214771071465,2
8,0.02,12,39,3,1.529574135368188,2.4180647870242993,7
8,0.02,12,39,4,0.7830160688201193,0.9630317637049153,4
8,0.02,12,39,5,0.3199729170091725,0.2453252211418242,4
8,0.02,12,39,6,0.18911251916877703,0.10603882962853817,2
8,0.02,12,39,7,0.06485073253333518,0.004547355208561754,1
8,0.02,12,39,8,0.034008135552204166,0.004613425486390099,2
8,0.02,12,39,9,0.009640132289934655,0.0001283272152079462,1
8,0.02,12,39,10,0.0017415242511908957,5.498568597772646e-06,1
8,0.02,12,40,1,4.386299067328995,7.201188470043924,8
8,0.02,12,40,2,3.5210593671860515,5.8480664513217455,5
8,0.02,12,40,3,2.7048006446008017,4.323231981553965,5
8,0.02,12,40,4,1.8656593800564316,2.7768766111184853,4
8,0.02,12,40,5,1.0510808405080585,1.3879845130241169,4
8,0.02,12,40,6,0.3650609127536111,0.23742142137628974,2
8,0.02,12,40,7,0.138929887749784,0.031746681806287924,2
8,0.02,12,40,8,0.05711674783190901,0.0019054619267997452,3
8,0.02,12,40,9,0.028185940525389697,0.0005130964585955411,2
8,0.02,12,40,10,0.008512513939633592,3.688777725763259e-05,1
8,0.02,12,41,1,6.0453983962954165,10.215653897266545,7
8,0.02,12,41,2,5.1306897482263505,8.424764892663223,6
8,0.02,12,41,3,3.9803679856657386,6.398435440117694,6
8,0.02,12,41,4,2.6882622593245724,4.100057846229795,5
8,0.02,12,41,5,1.5844826790609172,2.360593410412843,2
8,0.02,12,41,6,1.1215513586009358,1.4303642338347409,2
8,0.02,12,41,7,0.38332298058739056,0.21293408213558962,2
8,0.02,12,41,8,0.15309374200025871,0.036581615176988436,2
8,0.02,12,41,9,0.04049700234751796,0.0010607559572477498,1
8,0.02,12,41,10,0.012302265837929482,6.418318812961843e-05,1
8,0.02,12,42,1,3.598015401646686,5.788381597326843,5
8,0.02,12,42,2,2.722720116054541,4.407875590321741,4
8,0.02,12,42,3,1.852247634007993,2.8650534124040554,3
8,0.02,12,42,4,1.0275886644931678,1.4879209971541068,2
8,0.02,12,42,5,0.33507759873120513,0.25782257514688744,2
8,0.02,12,42,6,0.13874362673079865,0.07064425628910165,4
8,0.02,12,42,7,0.058434327506194705,0.009660890724761728,3
8,0.02,12,42,8,0.01986204030685279,0.0012794237734272684,2
8,0.02,12,42,9,0.00544292561858839,0.00016050929824906746,2
8,0.02,12,42,10,0.001481631387587612,1.1041269100786621e-05,1
8,0.02,12,43,1,5.766594828038958,9.534785076590264,6
8,0.02,12,43,2,4.379395531172541,6.852889597424184,5
8,0.02,12,43,3,3.0228372619479167,4.780668644409751,3
8,0.02,12,43,4,2.010214386550576,2.9023814950377407,3
8,0.02,12,43,5,1.1044844186094025,1.4434369971314176,3
8,0.02,12,43,6,0.4951379597564678,0.4375448792583274,2
8,0.02,12,43,7,0.1350146856283736,0.03320242922892369,2
