depth,p,n,real,b,ivn_max,ir2_max,a_at_max
4,0.02,12,10,4,0.0358474252263159,0.008560273729512957,3
4,0.02,12,10,5,0.0178724994625723,0.000966931342054167,2
4,0.02,12,10,6,0.0018533936888740499,1.4958110932994373e-05,1
4,0.02,12,10,7,0.0002944491204965871,1.1233911996200163e-06,2
4,0.02,12,10,8,4.6376645536305716e-05,7.791612333107878e-08,3
4,0.02,12,10,9,8.67891370948115e-06,5.5619118199956574e-09,2
4,0.02,12,10,10,1.3967098384526366e-06,1.0939160688394622e-10,1
4,0.02,12,11,1,3.883007881209071,4.7851593544687905,8
4,0.02,12,11,2,2.3501375322358733,2.9147243362663957,6
4,0.02,12,11,3,1.0834699385187143,1.2016292474247336,6
4,0.02,12,11,4,0.0992566731404203,0.05522916041707582,5
4,0.02,12,11,5,0.02572125105682943,0.003612829496445258,5
4,0.02,12,11,6,0.004778566849322097,0.00037359268001857515,5
4,0.02,12,11,7,0.00032364901343129304,3.833985967816034e-06,3
4,0.02,12,11,8,5.5170933002557376e-05,2.8714459610057474e-07,2
4,0.02,12,11,9,8.389543513231956e-06,6.267987018304666e-09,2
4,0.02,12,11,10,1.22282839143395e-06,1.7854340228495857e-10,1
4,0.02,12,12,1,2.636513997661223,3.102777498603615,1
4,0.02,12,12,2,1.6292214266239364,1.985987541295538,2
4,0.02,12,12,3,0.280418781417926,0.17317157208684186,1
4,0.02,12,12,4,0.04813216849354429,0.022705960253354363,4
4,0.02,12,12,5,0.003934494879138661,9.22789843649241e-05,1
4,0.02,12,12,6,0.0010602506123111866,2.2222817285921792e-05,2
4,0.02,12,12,7,0.00017066172392965484,2.2056189434849216e-06,4
4,0.02,12,12,8,2.3439038527861555e-05,6.674138752771341e-08,2
4,0.02,12,12,9,3.795500165715282e-06,1.2896155254793484e-09,1
4,0.02,12,12,10,4.384160670056758e-07,5.0956572295035585e-11,1
4,0.02,12,13,1,2.589866294428626,3.103729359614576,5
4,0.02,12,13,2,1.6382740716513418,1.9683531537548786,5
4,0.02,12,13,3,0.10783803264312741,0.04032822643756351,3
4,0.02,12,13,4,0.024856526370663268,0.0040505685327651975,3
4,0.02,12,13,5,0.004006217653426347,0.0003993689591181848,2
4,0.02,12,13,6,0.0003456094789004993,1.34379698657483e-06,2
4,0.02,12,13,7,1.7763568394002505e-15,-1.7763568394002505e-15,3
4,0.02,12,13,8,1.7763568394002505e-15,0.0,3
4,0.02,12,13,9,1.7763568394002505e-15,0.0,1
4,0.02,12,13,10,0.0,0.0,1
4,0.02,12,14,1,3.0364689955719113,3.769776520455725,6
4,0.02,12,14,2,1.8020531997022138,2.1187522577543376,2
4,0.02,12,14,3,0.8060111458462158,1.0094685493613875,4
4,0.02,12,14,4,0.10524932667119824,0.06553690712912452,6
4,0.02,12,14,5,0.010755487188043311,0.0015917732225245729,4
4,0.02,12,14,6,0.0067567716245298115,0.0011242694441184753,4
4,0.02,12,14,7,0.0004931374895198459,2.6547988607461548e-06,4
4,0.02,12,14,8,4.465586434942992e-05,5.799418101304354e-07,2
4,0.02,12,14,9,4.260926163901502e-06,5.954730042390111e-09,1
4,0.02,12,14,10,2.824171660975594e-07,1.4193091146808001e-11,1
4,0.02,12,15,1,3.7094098316269912,4.637981843597142,8
4,0.02,12,15,2,2.3228531433926998,2.8672429491157203,6
4,0.02,12,15,3,0.8911931943019917,1.0649934413529927,5
4,0.02,12,15,4,0.09111118331063306,0.059413870636958244,1
4,0.02,12,15,5,0.020137866908094715,0.002213317867074238,1
4,0.02,12,15,6,0.004157187221873748,0.00011106540196870185,5
4,0.02,12,15,7,0.0008121532980576163,2.7242077162981104e-05,1
4,0.02,12,15,8,0.00013449940394405502,7.846866107996675e-07,1
4,0.02,12,15,9,2.452017380694116e-05,5.007549574997938e-08,1
4,0.02,12,15,10,6.9826501585268375e-06,2.1965984586813647e-09,1
4,0.02,12,16,1,3.7318779137615863,4.671404137530164,5
4,0.02,12,16,2,2.3039841186928935,2.887198256130251,4
4,0.02,12,16,3,0.8701740703299663,1.0814662256749372,3
4,0.02,12,16,4,0.11547214496737546,0.06566044532576853,2
4,0.02,12,16,5,0.021683987848186703,0.003880613074569439,6
4,0.02,12,16,6,0.0027308862207204854,8.519287206532056e-05,4
4,0.02,12,16,7,0.000574522930262944,6.819383579603766e-06,4
4,0.02,12,16,8,8.71220912017634e-05,7.672111852485841e-07,3
4,0.02,12,16,9,1.3005761994477893e-05,8.350930613687524e-09,2
4,0.02,12,16,10,1.1798316315037027e-06,1.6506085387391067e-10,1
4,0.02,12,17,1,4.42197354708383,5.504693859296818,6
4,0.02,12,17,2,2.3265803281402757,2.8854222955062916,5
4,0.02,12,17,3,1.011568786974669,1.1528856029499028,4
4,0.02,12,17,4,0.1257173927054236,0.052274024178649015,3
4,0.02,12,17,5,0.03541638446493778,0.00390716467717489,2
4,0.02,12,17,6,0.003520899119969556,7.571118423843615e-05,1
4,0.02,12,17,7,0.00021058040109256382,8.268088453888822e-07,1
4,0.02,12,17,8,6.217248937900877e-15,0.0,3
4,0.02,12,17,9,5.329070518200751e-15,0.0,2
4,0.02,12,17,10,5.329070518200751e-15,-3.552713678800501e-15,1
4,0.02,12,18,1,3.669642642131273,4.599739982563641,3
4,0.02,12,18,2,1.7046143771417794,2.0504668559666506,2
4,0.02,12,18,3,0.7567257944093653,0.9436656566462878,4
4,0.02,12,18,4,0.09558197664338675,0.07652463997212333,3
4,0.02,12,18,5,0.015906217754104723,0.0008328412208511438,3
4,0.02,12,18,6,0.0019098403283024368,3.8499888107779157e-05,3
4,0.02,12,18,7,9.204709405263856e-05,3.307134672780876e-07,2
4,0.02,12,18,8,1.1405071112413623e-05,1.0828587804212475e-08,1
4,0.02,12,18,9,-8.881784197001252e-16,1.7763568394002505e-15,1
4,0.02,12,18,10,-4.440892098500626e-15,1.7763568394002505e-15,1
4,0.02,12,19,1,2.302314288761231,2.840280751979096,10
4,0.02,12,19,2,0.9986218964576494,1.1280421357843178,9
4,0.02,12,19,3,0.07160560913845337,0.027650160992412687,4
4,0.02,12,19,4,0.002494077456614896,0.00015788642852498924,4
4,0.02,12,19,5,1.7763568394002505e-15,8.881784197001252e-16,1
4,0.02,12,19,6,8.881784197001252e-16,0.0,2
4,0.02,12,19,7,1.7763568394002505e-15,0.0,1
4,0.02,12,19,8,0.0,0.0,2
4,0.02,12,19,9,8.881784197001252e-16,0.0,1
4,0.02,12,19,10,0.0,0.0,1
4,0.02,12,20,1,2.2967474676181094,2.815400047569815,4
4,0.02,12,20,2,0.9186212263704956,1.0503639516008265,3
4,0.02,12,20,3,0.7128939330851365,0.9201500507777247,4
4,0.02,12,20,4,0.056355347482158535,0.022607906806833,1
4,0.02,12,20,5,0.0011968303631562094,5.984136027947784e-05,2
4,0.02,12,20,6,0.0006315357399531152,2.9831110134104222e-05,1
4,0.02,12,20,7,1.2326379430049883e-05,4.679029252940836e-08,3
4,0.02,12,20,8,2.2022979839775303e-06,2.478566685226724e-09,1
4,0.02,12,20,9,2.0173985504357006e-07,8.647660365568299e-11,1
4,0.02,12,20,10,1.1740587169128958e-08,6.465938895416912e-13,1
4,0.02,12,21,1,3.004475142065213,3.714993157915579,6
4,0.02,12,21,2,2.8866808216501623,3.6091848624682505,6
4,0.02,12,21,3,1.5422038489075165,1.911017895488559,6
4,0.02,12,21,4,0.06788927762637886,0.04278847318242729,5
4,0.02,12,21,5,0.009517599151354972,0.0006208412258654761,1
4,0.02,12,21,6,0.001135381954527226,1.7713910849259662e-05,1
4,0.02,12,21,7,8.881784197001252e-16,0.0,2
4,0.02,12,21,8,8.881784197001252e-16,0.0,2
4,0.02,12,21,9,8.881784197001252e-16,0.0,1
4,0.02,12,21,10,-2.6645352591003757e-15,3.552713678800501e-15,1
4,0.02,12,22,1,3.7228177566083556,4.6378009031410095,7
4,0.02,12,22,2,2.34309861092456,2.871315975624282,6
4,0.02,12,22,3,1.5478659907386252,1.8997569743314768,7
4,0.02,12,22,4,0.1681468450548298,0.13327204681474925,6
4,0.02,12,22,5,0.025208096431192928,0.003636925281049308,6
4,0.02,12,22,6,0.004397160647963361,0.00032766956858232277,4
4,0.02,12,22,7,0.00044942242331469373,4.9424901344963246e-06,3
4,0.02,12,22,8,0.00013705078725045894,1.0259762177611265e-06,2
4,0.02,12,22,9,8.699095809916457e-06,2.6832008614974256e-08,1
4,0.02,12,22,10,4.424032464811489e-07,1.2464695942071558e-10,1
4,0.02,12,23,1,3.0156309706538282,3.7829154916443315,9
4,0.02,12,23,2,2.18711820941036,2.7956196472591506,8
4,0.02,12,23,3,0.9698674929417743,1.1034721769425904,7
4,0.02,12,23,4,0.026468505758789895,0.007027773053451369,4
4,0.02,12,23,5,0.004931110237859748,0.0004103254504217446,4
4,0.02,12,23,6,0.0011813536796170254,3.834371213429222e-05,4
4,0.02,12,23,7,0.0001573670457508669,1.3153147904176876e-06,3
4,0.02,12,23,8,2.873835287964255e-06,2.7834001770088435e-09,3
4,0.02,12,23,9,5.329070518200751e-15,1.7763568394002505e-15,2
4,0.02,12,23,10,6.217248937900877e-15,3.552713678800501e-15,1
4,0.02,12,24,1,3.0682857478899503,3.787447654421655,7
4,0.02,12,24,2,1.668959099560892,2.0509259661743577,4
4,0.02,12,24,3,0.7727956535677194,0.9629206766054361,4
4,0.02,12,24,4,0.10925385097148688,0.08101536544941901,2
4,0.02,12,24,5,0.028751325251537452,0.00299103679129864,1
4,0.02,12,24,6,0.0017972256582119428,6.4909453105777e-05,2
4,0.02,12,24,7,0.0007828098894222535,5.351446641377322e-06,4
4,0.02,12,24,8,3.9732288634297674e-05,8.256071382106711e-08,3
4,0.02,12,24,9,1.4861544146427264e-05,7.881087782379836e-09,2
4,0.02,12,24,10,1.5973932860902096e-06,2.2674306876524497e-10,1
