depth,p,a,b,ivn_mean,ivn_sem,ir2_mean,ir2_sem,nreps
8,0.01,3,3,1.896492982109739,0.04175300262063541,2.557090741332086,0.059323128779297796,334
8,0.02,3,3,1.3263459209034885,0.02718554789299161,2.453988518298519,0.05027867337251122,334
8,0.05,3,3,0.37845028405129105,0.007614059095741701,1.335699829100335,0.024478246353930377,334
8,0.01,3,4,1.0909126920849397,0.03621686039333286,1.3215654938139534,0.05005543058728673,334
8,0.02,3,4,0.8525409250065998,0.024880529805203513,1.4904301405635376,0.046293262844048035,334
8,0.05,3,4,0.2758060660585028,0.007180750109135349,1.1835468707256003,0.02583068075057713,334
8,0.01,3,5,0.5345800783538311,0.022859060286032375,0.5097784062359006,0.029799560385944522,334
8,0.02,3,5,0.47955276426981325,0.01719176075605772,0.7068425495185718,0.03072364046087027,334
8,0.05,3,5,0.175951158058051,0.005665434104325636,0.9006824361768908,0.023106681310082672,334
8,0.01,3,6,0.21047444840240423,0.010358182644315553,0.11541448000609826,0.011534757845432802,334
8,0.02,3,6,0.2227182665100842,0.00910782055158342,0.22419485431818145,0.01385348063744151,334
8,0.05,3,6,0.09018501151330179,0.0035455586166836216,0.553904206355061,0.01746684735195596,334
8,0.01,3,7,0.0927690872791077,0.005326289936784642,0.028447291583063274,0.005218503002867426,334
8,0.02,3,7,0.10915995306113034,0.005050556763506031,0.06808673533838754,0.006386353246251586,334
8,0.05,3,7,0.045114389733086964,0.001955960562451866,0.3083161118885756,0.011820680387200922,334
8,0.01,3,8,0.03527998170252911,0.0017855674995424342,0.0028626513131602247,0.0003890793917993871,334
8,0.02,3,8,0.048980356272630345,0.0021965140272020072,0.013145960759976759,0.0011550851374665992,334
8,0.05,3,8,0.021427543880465385,0.0009337423368828434,0.15258141263223193,0.006482751095696866,334
8,0.01,4,1,3.7878715400943728,0.0475809090651979,5.256464679701737,0.06665063668044698,334
8,0.02,4,1,2.4733117694685465,0.030676959991791646,4.501346185791007,0.054357056970736166,334
8,0.05,4,1,0.6507481211385857,0.009215091088560551,1.9871235098115867,0.028542057158240552,334
8,0.01,4,2,3.16255174882034,0.05182663461751097,4.250865700014228,0.07237721147786007,334
8,0.02,4,2,2.178381503543336,0.03380387045484456,3.9399743456027685,0.061593723159864874,334
8,0.05,4,2,0.613112204530677,0.00929335379022412,2.133464043364139,0.029985100411768013,334
8,0.01,4,3,2.188884796918786,0.04715232528879325,2.772811345731641,0.06425122606726788,334
8,0.02,4,3,1.612095300593821,0.032031676709488074,2.8173979840993177,0.05825569901770494,334
8,0.05,4,3,0.48933606994298223,0.008951267344896287,1.9644508240466,0.03181068424105179,334
8,0.01,4,4,1.2173520718907842,0.039649950134542984,1.3732796029440006,0.05237141170594564,334
8,0.02,4,4,0.9923085931063002,0.028136586726943937,1.6003759048207367,0.05021768112730408,334
8,0.05,4,4,0.3335982061109644,0.008220207899304287,1.5561340571199225,0.03229103031045672,334
8,0.01,4,5,0.5827160486730858,0.024183743947353648,0.5159570553462451,0.03011619959043942,334
8,0.02,4,5,0.5418325496181254,0.018716692619583225,0.7302712391698334,0.0317095882223357,334
8,0.05,4,5,0.20273630470409565,0.006213115906685456,1.0923419249162067,0.027347588683374335,334
8,0.01,4,6,0.23034888812463647,0.010940689284983256,0.1163239644790772,0.011588944434883225,334
8,0.02,4,6,0.25197170878976716,0.009905639086824422,0.22939220833880883,0.014100110948095834,334
8,0.05,4,6,0.10306871636042401,0.003850935067341858,0.644694657166655,0.01996133839513938,334
8,0.01,5,1,4.490229920909155,0.05703939734911805,6.021359052713398,0.07977402641144181,334
8,0.02,5,1,3.0716275088042124,0.03681247230651348,5.483910920232028,0.0674620395455636,334
8,0.05,5,1,0.8590571585796561,0.009902925797133262,2.9768669094511724,0.031950071435231306,334
8,0.01,5,2,3.4798528313121326,0.05780883200660252,4.489846443633551,0.07853563917379533,334
8,0.02,5,2,2.487119665797523,0.03877266041621194,4.327394866534669,0.07027368586964075,334
8,0.05,5,2,0.7325668496655493,0.010510051008068785,2.8136482061980486,0.036360231140616234,334
8,0.01,5,3,2.313867668414562,0.05002306482148685,2.8143913207309144,0.06563738617878852,334
8,0.02,5,3,1.7571298604656242,0.03496299236412487,2.9228050723164003,0.06135811113264924,334
8,0.05,5,3,0.5515511991098487,0.009927523766957132,2.361580747734046,0.03794856566113991,334
8,0.01,5,4,1.2655186506101375,0.041011983443227054,1.37904478497435,0.05266995384122785,334
8,0.02,5,4,1.055254785504336,0.02968159452486268,1.6225778213919992,0.05110572089400071,334
8,0.05,5,4,0.3604535334464262,0.008761085957296471,1.7477284445547665,0.03636075882679051,334
