depth,p,a,b,ivn_mean,ivn_sem,ir2_mean,ir2_sem,nreps
6,0.02,3,4,0.4161108988538256,0.018854000674915872,0.49490890396344167,0.026884264085588024,334
6,0.05,3,4,0.24905484596524283,0.009706166857397532,0.7239303474205272,0.02556764410552418,334
6,0.01,3,5,0.1168811745539642,0.007775385534275801,0.05985617052061863,0.007995955626306327,334
6,0.02,3,5,0.14566957045483164,0.007667060408313301,0.10853823776122287,0.009097589726686789,334
6,0.05,3,5,0.10516882163265243,0.004874294868835967,0.29303370052943367,0.013203145466469366,334
6,0.01,3,6,0.031837838725147394,0.001618035389202509,0.005247727361926112,0.000638971893984761,334
6,0.02,3,6,0.04719436737265921,0.0021917627879634296,0.015472691095622456,0.0013859533545223237,334
6,0.05,3,6,0.038160781912952066,0.0017115068099292352,0.09275595834762472,0.004589567857041993,334
6,0.01,3,7,0.010488278518149204,0.0005866722901749471,0.0006956943680566675,0.00011082237422473417,334
6,0.02,3,7,0.01775958560584161,0.0008756964587744712,0.0027658820647365576,0.00027700311104033795,334
6,0.05,3,7,0.0158222449641613,0.0007165949398874378,0.029942539916111083,0.001568150501445798,334
6,0.01,3,8,0.0034371485083113597,0.00023478809104848065,9.661242611825504e-05,2.9103940508089194e-05,334
6,0.02,3,8,0.006731533706471389,0.0003926381246148843,0.00048643222589060203,6.85522514910212e-05,334
6,0.05,3,8,0.0067586008343058284,0.0003710592499763245,0.009211340647952532,0.000538812368735079,334
6,0.01,4,1,3.6340157300408173,0.056230044309931795,4.44804522348136,0.07105298778717196,334
6,0.02,4,1,2.8332087139477564,0.04197554613209801,4.194262029562598,0.06387358114070364,334
6,0.05,4,1,1.2661878317096118,0.017754706015602053,3.082273444114882,0.04122821049380828,334
6,0.01,4,2,2.395776338378305,0.05197895061042406,2.8251218775068945,0.06385002102297116,334
6,0.02,4,2,1.9560884660241484,0.040250381909920335,2.8023995436124656,0.05966295128864476,334
6,0.05,4,2,0.9335483029393562,0.017839605281204603,2.3967078888440803,0.043547158099332774,334
6,0.01,4,3,1.2297524092808705,0.04046892071838431,1.3568923589638053,0.04864986780920457,334
6,0.02,4,3,1.0775308968425976,0.03238665631689245,1.453886395182398,0.04677536452030018,334
6,0.05,4,3,0.5619302698058403,0.01523895972478788,1.520748522268347,0.038698656426269386,334
6,0.01,4,4,0.43204642913064933,0.023018473023773373,0.38966626309454433,0.026921341518886054,334
6,0.02,4,4,0.44032766136475976,0.019488251395038694,0.4999571893252716,0.027093244256246273,334
6,0.05,4,4,0.2696363808007591,0.010219387779596857,0.767975718943843,0.02686769561230018,334
6,0.01,4,5,0.12148118724732714,0.007900221529340785,0.060114025084081694,0.008008599821441446,334
6,0.02,4,5,0.1544942695192567,0.007922506046035492,0.10947347793833001,0.00913775765947883,334
6,0.05,4,5,0.11385611255716878,0.005127626321246484,0.30659252296906403,0.013666950225597833,334
6,0.01,4,6,0.03326160546120816,0.0016672918887486227,0.005266428735987909,0.0006395966854421609,334
6,0.02,4,6,0.05035240025734806,0.0022937579579280737,0.01560649292620591,0.0013908884300289337,334
6,0.05,4,6,0.04155744984370651,0.0018066326637933945,0.09682646673411929,0.004736207912407663,334
6,0.01,5,1,3.8299961750308325,0.059982217001101144,4.584258515801916,0.07427248551370509,334
6,0.02,5,1,3.054717522198612,0.04580151538400123,4.398975716050207,0.0685061873907997,334
6,0.05,5,1,1.4167966451533154,0.019752629448618563,3.510737918918196,0.04809581415418793,334
6,0.01,5,2,2.441633257828242,0.05304189148256957,2.834516968410197,0.0641303681226239,334
6,0.02,5,2,2.0209809268673746,0.04165454007285314,2.8286126492746093,0.06041326285227278,334
6,0.05,5,2,0.9840474282039998,0.018820137746496404,2.529495464718648,0.046647659299955894,334
6,0.01,5,3,1.2449457493251983,0.040923294765907975,1.3582063130238766,0.04869786738111913,334
6,0.02,5,3,1.1020699842799717,0.03307175992268304,1.4586959744531385,0.046946564897754325,334
6,0.05,5,3,0.5828622990547094,0.015766789669047574,1.5647732326575055,0.039989153093989475,334
6,0.01,5,4,0.4367575886115985,0.02314407174995083,0.38985474158844763,0.02692841324987885,334
6,0.02,5,4,0.44934886803321905,0.01972867014425209,0.5007913749668672,0.027123153548438014,334
6,0.05,5,4,0.27849642864576807,0.010461756359762537,0.7816144398352726,0.027291949640917874,334
