depth,p,a,b,ivn_mean,ivn_sem,ir2_mean,ir2_sem,nreps
8,0.02,2,8,0.03657307576423057,0.0016359743228501452,0.01309980897477467,0.0010274898285871133,334
8,0.05,2,8,0.015749405860247034,0.0007344515282430923,0.1140326834464458,0.0047938698170657875,334
8,0.01,2,9,0.012310470513676876,0.0006953002243746958,0.0005629898597631855,0.00011303655542106056,334
8,0.02,2,9,0.018352447127720682,0.0009102501023453427,0.00316196346992653,0.0003348105063651276,334
8,0.05,2,9,0.008363393823462706,0.0004013751013495857,0.05703687416949844,0.002792716345058949,334
8,0.01,2,10,0.00520180016734782,0.0003063745959415462,8.428924317719747e-05,1.4005890237765354e-05,334
8,0.02,2,10,0.008890551321535305,0.0004749403327195542,0.0007183083565269329,7.605903166373936e-05,334
8,0.05,2,10,0.0042320361633088055,0.00022883635773405267,0.02668179099193911,0.0014609431018944592,334
8,0.01,3,1,2.477196608076849,0.04282178132153347,3.507010128424416,0.059084811231718645,334
8,0.02,3,1,1.5357500957366934,0.028538017499895454,2.7530014799287867,0.05022102946520502,334
8,0.05,3,1,0.3789598502435019,0.008873013846326463,0.9590192937112423,0.024328389620888725,334
8,0.01,3,2,2.431651012452146,0.04018929703930478,3.4029824943128255,0.0563960327421969,334
8,0.02,3,2,1.5890523665602168,0.026395506994731564,2.9325842320195554,0.047321452262815936,334
8,0.05,3,2,0.41735746479847113,0.008149446755355552,1.2428624893631792,0.024844680900697042,334
8,0.01,3,3,1.8736690190284304,0.03933683439120914,2.512027715799943,0.05581079267421208,334
8,0.02,3,3,1.32227225258149,0.025698836159248378,2.438779838621685,0.04765138596752303,334
8,0.05,3,3,0.38307174674699523,0.00745830167778835,1.3600246966827176,0.024075811440781466,334
8,0.01,3,4,1.063624333577093,0.03354063060196895,1.2750735703700917,0.04614670273902556,334
8,0.02,3,4,0.8404914667774099,0.023066619282045682,1.4607342502384622,0.042514707499626665,334
8,0.05,3,4,0.2768976376434108,0.006922782306949634,1.1967325786932135,0.02449215055064552,334
8,0.01,3,5,0.48390806989437235,0.021187342694621483,0.44030482430093587,0.02678015683186453,334
8,0.02,3,5,0.4455485212263052,0.016360669426961398,0.6398091383031119,0.02844962156248002,334
8,0.05,3,5,0.16853813381506988,0.005624624032700038,0.8677492675132432,0.022903636101501104,334
8,0.01,3,6,0.19435136700610808,0.010466294886976268,0.10001196645065794,0.010969118794393022,334
8,0.02,3,6,0.2096291516840169,0.00937912265174561,0.20289512124702375,0.013797208642656123,334
8,0.05,3,6,0.08699186753989036,0.0036547636048878244,0.5309454317797618,0.01780382556914563,334
8,0.01,3,7,0.08296480328491235,0.003996644293312816,0.019805995310569733,0.003164728178701801,334
8,0.02,3,7,0.10105160147592525,0.004210105986944405,0.05685724072074813,0.004383870476444143,334
8,0.05,3,7,0.0434228706825594,0.001833483270947114,0.2959717560361569,0.010811383795624482,334
8,0.01,3,8,0.03587114508678213,0.0016896197318976448,0.003354244740635056,0.00036743719522917427,334
8,0.02,3,8,0.04933704638810196,0.0020961924762402675,0.014203804539914617,0.0010910952312469786,334
8,0.05,3,8,0.021846959499940526,0.0009316270290385704,0.15284543364578967,0.006249433925407682,334
8,0.01,4,1,3.746191762061465,0.04634423807226667,5.186937082429239,0.0645672295263031,334
8,0.02,4,1,2.458604473088691,0.030365797919105944,4.474543718414853,0.05380422700307959,334
8,0.05,4,1,0.6513678164797504,0.009372351998533628,2.002845882149161,0.029165909972946217,334
8,0.01,4,2,3.1096368364209552,0.047080871618199044,4.163954884782511,0.06622069652902723,334
8,0.02,4,2,2.1546433627805293,0.03073059781491609,3.8855327109061943,0.05641872277140083,334
8,0.05,4,2,0.6137857944865682,0.008722533669494232,2.1420836618508745,0.028599538129798117,334
8,0.01,4,3,2.1463461403155,0.044521936304146956,2.701644393320516,0.06035459498083312,334
8,0.02,4,3,1.5943365407424812,0.03046644096041664,2.7721479624558354,0.05484271591620047,334
8,0.05,4,3,0.49231530408536545,0.0089715042994687,1.9785794462523227,0.03098867631262875,334
8,0.01,4,4,1.180631109865796,0.03655142292212827,1.3172444893781807,0.048128000285279894,334
8,0.02,4,4,0.9723125228293222,0.025966372564567287,1.5572472023441777,0.04581873125734469,334
8,0.05,4,4,0.33180043015180977,0.007859255123231067,1.5546997314980981,0.030178816881568562,334
8,0.01,4,5,0.5276665728591803,0.02223815652786256,0.44531080711259746,0.02695342977641162,334
8,0.02,4,5,0.5033519464045266,0.017705521660573736,0.660151687726412,0.029139133900699124,334
8,0.05,4,5,0.19393295323705265,0.006170436878363936,1.0480927738771812,0.026949448271616064,334
8,0.01,4,6,0.2124007227365325,0.01102527533920058,0.10078694072308073,0.011004540072079936,334
8,0.02,4,6,0.23687063186450144,0.010171090260115498,0.20747902985946698,0.013993566297144657,334
8,0.05,4,6,0.09944468055010636,0.003972592428250901,0.616939211146397,0.02018504937046564,334
8,0.01,5,1,4.443857129239275,0.05459428812021537,5.937149591498033,0.07623436212536605,334
8,0.02,5,1,3.0553682974930942,0.03552598611187198,5.433610118887086,0.06463169895519863,334
8,0.05,5,1,0.8647589894274605,0.00992835024329233,2.9971253207237547,0.03222888206928441,334
8,0.01,5,2,3.3928485990742865,0.05223249577156106,4.360879262971428,0.07086115638312274,334
8,0.02,5,2,2.4369742771206813,0.03525981703612645,4.224781168818529,0.06365181723743733,334
8,0.05,5,2,0.7250037768702234,0.009961499811001136,2.791942879120592,0.034602986940880355,334
8,0.01,5,3,2.2666713721857508,0.047411670505412555,2.7440417260842653,0.062012545197751366,334
8,0.02,5,3,1.732860527714139,0.033283171627970475,2.869223689893004,0.0577365238894565,334
8,0.05,5,3,0.5513643478026101,0.009855324501188619,2.3569591514594785,0.036650790595205866,334
8,0.01,5,4,1.2255838313886123,0.03755304083650543,1.3222491650516095,0.04831270345399909,334
8,0.02,5,4,1.032594189971896,0.02718354441867935,1.5776118113855635,0.04645904125810152,334
8,0.05,5,4,0.35855366778348674,0.008322586750428896,1.7430416682111511,0.033588146977844506,334
